"","Fraud","Fraud_times_30","Fraud_times_14","Fraud_times_7","Fraud_times_3","Fraud_times_1","Total_amount_card_7","Total_amount_card_14","Max_amount_card_30","Total_amount_card_3","Avg_amount_merch_3","Avg_amount_card_3","Max_amount_card_14","Avg_amount_card_30","Median_amount_card_3","Max_amount_card_3","Total_amount_card_30","Max_amount_card_7","Max_amount_merch_3","Total_amount_merch_7","Total_amount_merch_3"
"84465",0,0,0,0,0,0,583.77,1722.91,366.5,38.79,82.98,19.395,366.5,97.3126086956522,19.395,19.95,2238.19,336.58,82.98,769.45,82.98
"84466",0,0,0,0,0,0,254,840.2,1195,199,0,199,290,219.395454545455,199,199,2413.35,199,0,149.99,0
"84467",0,0,0,0,0,0,7382.99,11074.01,2404.27,540.03,0,108.006,2404.27,355.751194029851,75.65,209.34,23835.33,2404.27,0,96.34,0
"84468",0,0,0,0,0,0,932.96,932.96,932.96,932.96,0,932.96,932.96,932.96,932.96,932.96,932.96,932.96,0,0,0
"84469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84470",0,0,0,0,0,0,0,607.28,815.25,0,311.896666666667,0,607.28,711.265,0,0,1422.53,0,889.79,4795.15,935.69
"84471",0,0,0,0,0,0,156.5,156.5,140,140,663.309411764706,140,140,61.2,140,140,183.6,140,2199,34427.91,11276.26
"84472",0,0,0,0,0,0,3732.17,5172.77,1394,1462.06,300,731.03,1394,498.448333333333,731.03,1050.95,5981.38,1394,300,300,300
"84473",0,0,0,0,0,0,649.64,1112.25,649.64,0,0,0,649.64,434.8125,0,0,1739.25,649.64,0,0,0
"84474",0,0,0,0,0,0,2791.43,3697.13,2115.34,1487.06,535.54,495.686666666667,1067.29,408.015641025641,322.02,1067.29,15912.61,1067.29,535.54,6179.77,535.54
"84475",0,0,0,0,0,0,294.57,3040.92,2498.35,44.57,1162,44.57,2498.35,415.018,44.57,44.57,4150.18,250,1162,1162,1162
"84476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0
"84477",0,0,0,0,0,0,6636.86,12975.11,2274,928.1,200,464.05,2274,904.66625,464.05,844.2,14474.66,2274,200,200,200
"84478",0,0,0,0,0,0,453.6,453.6,453.6,453.6,0,453.6,453.6,453.6,453.6,453.6,453.6,453.6,0,0,0
"84479",0,0,0,0,0,0,1830.96,1869.38,1742.63,0,163.16,0,1742.63,600.1,0,0,3600.6,1742.63,163.16,163.16,163.16
"84480",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,0,610.875,663,423.162307692308,610.875,663,5501.11,663,0,60.36,0
"84481",0,0,0,0,0,0,4514.58,7810.88,2500,1123,0,1123,2400,1141.9425,1123,1123,22838.85,2350,0,0,0
"84482",0,0,0,0,0,0,0,0,0,0,658.413333333333,0,0,0,0,0,0,0,1542.37,10761.95,1975.24
"84483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"84484",0,0,0,0,0,0,56.75,86.74,36,0,0,0,36,21.685,0,0,86.74,36,0,0,0
"84485",0,0,0,0,0,0,131.07,1104.7,1402.6,0,663.309411764706,0,660.07,313.4125,0,0,2507.3,131.07,2199,34427.91,11276.26
"84486",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
"84487",0,0,0,0,0,0,1312.5,1433.25,1312.5,0,0,0,1312.5,894.416666666667,0,0,2683.25,1312.5,0,0,0
"84488",0,0,0,0,0,0,0,0,77.63,0,0,0,0,77.63,0,0,77.63,0,0,0,0
"84489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84490",0,0,0,0,0,0,0,0,35.94,0,0,0,0,35.94,0,0,35.94,0,0,0,0
"84491",0,0,0,0,0,0,124.5,124.5,794,124.5,0,124.5,124.5,350.22,124.5,124.5,2801.76,124.5,0,350,0
"84492",0,0,0,0,0,0,0,0,0,0,663.309411764706,0,0,0,0,0,0,0,2199,34427.91,11276.26
"84493",0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,0,45,0,0,0,0
"84494",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
"84495",0,0,0,0,0,0,2420.23,3721.59,1217.38,575.77,0,191.923333333333,1217.38,374.140666666667,36.18,517.6,5612.11,1217.38,0,1493.84,0
"84496",0,0,0,0,0,0,543.32,543.32,360,183.32,0,183.32,360,219.256666666667,183.32,183.32,657.77,360,0,761.18,0
"84497",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
"84498",0,0,0,0,0,0,0,0,116,0,0,0,0,94.25,0,0,188.5,0,0,0,0
"84499",0,0,0,0,0,0,149,575.7,426.7,149,0,149,426.7,243.53,149,149,730.59,149,0,350,0
"84500",0,0,0,0,0,0,2814.51,5299.04,4133.96,2570.44,388.833333333333,642.61,1669.97,657.724117647059,527.915,1491,11181.31,1491,585,2931.66,1166.5
"84501",0,0,0,0,0,0,99.95,267.25,99.95,99.95,0,99.95,99.95,58.646,99.95,99.95,293.23,99.95,0,0,0
"84502",0,0,0,0,0,0,474.91,1386.89,822,72,44.07,72,822,230.841428571429,72,72,1615.89,240,69.53,987.82,88.14
"84503",0,0,0,0,0,0,2814.51,5299.04,4133.96,2570.44,0,642.61,1669.97,657.724117647059,527.915,1491,11181.31,1491,0,0,0
"84504",0,0,0,0,0,0,299.77,299.77,929,299.77,249.63,299.77,299.77,344.38,299.77,299.77,1721.9,299.77,419.12,2058.34,748.89
"84505",0,0,0,0,0,0,449.09,449.09,271.15,449.09,0,149.696666666667,271.15,131.0225,142,271.15,524.09,271.15,0,0,0
"84506",0,0,0,0,0,0,0,0,104.72,0,72.84,0,0,104.72,0,0,104.72,0,72.84,891.24,72.84
"84507",0,0,0,0,0,0,0,260.5,1285,0,663.309411764706,0,260.5,371.104,0,0,1855.52,0,2199,34427.91,11276.26
"84508",0,0,0,0,0,0,0,0,639,0,287.5,0,0,372.73,0,0,745.46,0,370,2345,575
"84509",0,0,0,0,0,0,0,36,988.4,0,0,0,36,568.3875,0,0,2273.55,0,0,0,0
"84510",0,0,0,0,0,0,230.43,557.05,326.62,230.43,0,230.43,326.62,278.525,230.43,230.43,557.05,230.43,0,0,0
"84511",0,0,0,0,0,0,0,0,0,0,328.14,0,0,0,0,0,0,0,328.14,328.14,328.14
"84512",0,0,0,0,0,0,1751.75,3102.12,951.14,1221.75,56,610.875,663,423.162307692308,610.875,663,5501.11,663,56,944.44,56
"84513",0,0,0,0,0,0,234.19,687.83,238.97,69.53,914.935,69.53,238.97,68.783,69.53,69.53,687.83,120.66,1597.67,6193.55,1829.87
"84514",0,0,0,0,0,0,122.81,122.81,1047.6,0,0,0,122.81,461.636666666667,0,0,1384.91,122.81,0,0,0
"84515",0,0,0,0,0,0,722.86,722.86,722.86,722.86,782.041111111111,722.86,722.86,722.86,722.86,722.86,722.86,722.86,2068.49,8280.56,7038.37
"84516",0,0,0,0,0,0,2341.18,4864.61,959.5,847.79,0,423.895,959.5,346.757058823529,423.895,667,5894.87,959.5,0,0,0
"84517",0,0,0,0,0,0,4201.47,4201.47,2068.49,4201.47,0,1400.49,2068.49,1200.97,2068.49,2068.49,6004.85,2068.49,0,0,0
"84518",0,0,0,0,0,0,3295.8,3295.8,2001.14,563.14,359.96,281.57,2001.14,950.42,281.57,535.54,6652.94,2001.14,535.54,3480.33,1079.88
"84519",0,0,0,0,0,0,0,0,0,0,87.8633333333333,0,0,0,0,0,0,0,129.9,703.31,263.59
"84520",0,0,0,0,0,0,0,0,294,0,1268.8375,0,0,294,0,0,294,0,2438,13728.25,5075.35
"84521",0,0,0,0,0,0,409.97,629.95,409.97,409.97,0,409.97,409.97,314.975,409.97,409.97,629.95,409.97,0,0,0
"84522",0,0,0,0,0,0,917.4,4097.35,1250,696.01,0,348.005,1250,287.62,348.005,370,9491.46,370,0,0,0
"84523",0,0,0,0,0,0,0,0,0,0,408.05,0,0,0,0,0,0,0,408.05,408.05,408.05
"84524",0,0,0,0,0,0,1290,1595,410,535,0,267.5,410,177.222222222222,267.5,410,1595,410,0,0,0
"84525",0,1,0,0,0,0,1966.51,2213.44,1295.99,1966.51,2077.585,655.503333333333,1042.56,501.347142857143,559.48,1042.56,3509.43,1042.56,2139.32,5413.92,4155.17
"84526",0,0,0,0,0,0,183.6,257.2,183.6,0,782.041111111111,0,183.6,146.933333333333,0,0,440.8,183.6,2068.49,8280.56,7038.37
"84527",0,0,0,0,0,0,314.66,915.21,238.97,296.91,639.196666666667,98.97,238.97,76.2675,69.53,170.38,915.21,170.38,1597.67,8198.86,3835.18
"84528",0,0,0,0,0,0,630.46,729.46,2499.5,630.46,88.46,315.23,409.63,549.573529411765,315.23,409.63,9342.75,409.63,142.73,349.35,265.38
"84529",0,0,0,0,0,0,1561.9,1825.62,1198.15,451.4,359.96,150.466666666667,655.08,306.12,156.4,235,9489.72,655.08,535.54,3480.33,1079.88
"84530",0,0,0,0,0,0,15467.82,18457.82,2462.7,5309.9,103.684,884.983333333333,2430,1070.69727272727,956.5,1679,35333.01,2430,985,1555.26,1555.26
"84531",0,0,0,0,0,0,4377.98,6006.18,1951,674.25,350,337.125,1848,402.887692307692,337.125,524.25,10475.08,1848,350,1111.18,350
"84532",0,0,0,0,0,0,60,127.82,469.15,60,66.3,60,60,132.661666666667,60,60,795.97,60,66.3,286.1,66.3
"84533",0,0,0,0,0,0,10834.34,35479.83,23940,164.7,0,82.35,23911,7427.47875,82.35,95.5,59419.83,10669.64,0,0,0
"84534",0,0,0,0,0,0,268.1,268.1,238.6,0,0,0,238.6,134.05,0,0,268.1,238.6,0,0,0
"84535",0,0,0,0,0,0,60,127.82,469.15,60,0,60,60,132.661666666667,60,60,795.97,60,0,0,0
"84536",0,0,0,0,0,0,15467.82,18457.82,2462.7,5309.9,0,884.983333333333,2430,1070.69727272727,956.5,1679,35333.01,2430,0,0,0
"84537",0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0
"84538",0,0,0,0,0,0,3295.8,3295.8,2001.14,563.14,359.96,281.57,2001.14,950.42,281.57,535.54,6652.94,2001.14,535.54,3480.33,1079.88
"84539",0,0,0,0,0,0,0,24.99,179,0,0,0,24.99,74.1466666666667,0,0,222.44,0,0,0,0
"84540",0,0,0,0,0,0,0,127.64,1971,0,150.128235294118,0,82.29,170.087692307692,0,0,2211.14,0,758.88,3253.18,2552.18
"84541",0,0,0,0,0,0,0,0,297.75,0,0,0,0,149.476666666667,0,0,448.43,0,0,0,0
"84542",0,0,0,0,0,0,0,0,428,0,2040,0,0,428,0,0,428,0,2040,2040,2040
"84543",0,0,0,0,0,0,795.87,2594.89,1495,740.1,3.68666666666667,105.728571428571,1495,166.8945,6.4,639,3337.89,639,6.4,171.98,11.06
"84544",0,0,0,0,0,0,795.87,2594.89,1495,740.1,4.06,105.728571428571,1495,166.8945,6.4,639,3337.89,639,4.92,8.12,8.12
"84545",0,0,0,0,0,0,794.03,1908.27,1587.76,104.03,0,104.03,675,324.443125,104.03,104.03,5191.09,675,0,0,0
"84546",0,0,0,0,0,0,539.9,1110.41,464.9,539.9,0,269.95,464.9,277.6025,269.95,459.95,1110.41,459.95,0,0,0
"84547",0,0,0,0,0,0,69.85,99.84,36,13.1,150.128235294118,13.1,36,19.968,13.1,13.1,99.84,36,758.88,3253.18,2552.18
"84548",0,0,0,0,0,0,295,430.49,295,295,0,295,295,97.7457142857143,295,295,684.22,295,0,0,0
"84549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84550",0,0,0,0,0,0,569.44,1014.44,2151.91,10.3,543.020625,10.3,280,159.96347826087,10.3,10.3,3679.16,173.65,2199,25116.79,17376.66
"84551",0,0,0,0,0,0,0,790.17,9988.54,0,0,0,552.38,1586.75777777778,0,0,28561.64,0,0,224.04,0
"84552",0,0,0,0,0,0,11890.88,12930.88,2500,11890.88,2500,1698.69714285714,2500,1171.77,2017,2500,28122.48,2500,2500,2500,2500
"84553",0,0,0,0,0,0,200,1078.1,662.5,200,0,200,662.5,268.55,200,200,1342.75,200,0,0,0
"84554",0,0,0,0,0,0,845.09,1463.1,2207.35,140,543.020625,140,350.4,371.916,140,140,9297.9,350.4,2199,25116.79,17376.66
"84555",0,0,0,0,0,0,636.03,636.03,407.92,90,782.041111111111,90,325,184.805454545455,90,90,2032.86,325,2068.49,8280.56,7038.37
"84556",0,0,0,0,0,0,123.15,123.15,123.15,123.15,114.68625,123.15,123.15,123.15,123.15,123.15,123.15,123.15,421.8,1773.66,917.49
"84557",0,0,0,0,0,0,69.85,99.84,36,13.1,150.128235294118,13.1,36,19.968,13.1,13.1,99.84,36,758.88,3253.18,2552.18
"84558",0,0,0,0,0,0,0,127.74,500,0,0,0,127.74,231.468,0,0,1157.34,0,0,0,0
"84559",0,0,0,0,0,0,845.09,1463.1,2207.35,140,140,140,350.4,371.916,140,140,9297.9,350.4,140,140,140
"84560",0,0,0,0,0,0,11662.2,15127.65,2500,8439.77,1123,767.251818181818,2400,958.814482758621,765.9,1626.74,27805.62,2350,1123,4857.83,1123
"84561",0,0,0,0,0,0,1249.96,1594.26,1162,1162,786.98,1162,1162,242.58,1162,1162,1698.06,1162,786.98,1241.29,786.98
"84562",0,0,0,0,0,0,35.93,44.81,25.77,25.77,25.77,25.77,25.77,13.5025,25.77,25.77,54.01,25.77,25.77,25.77,25.77
"84563",0,0,0,0,0,0,602.74,1112.64,2376,482.77,0,241.385,509.9,484.365555555555,241.385,287.28,4359.29,287.28,0,0,0
"84564",0,0,0,0,0,0,14.98,1654.63,1395,14.98,0,14.98,1334.08,427.935454545454,14.98,14.98,4707.29,14.98,0,0,0
"84565",0,0,0,0,0,0,0,1298.11,1864,0,0,0,400,519.128888888889,0,0,4672.16,0,0,0,0
"84566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0
"84567",0,0,0,0,0,0,35.93,44.81,25.77,25.77,25.77,25.77,25.77,13.5025,25.77,25.77,54.01,25.77,25.77,25.77,25.77
"84568",0,0,0,0,0,0,735.62,1713.43,822,398.54,0,99.635,822,194.243,99.545,127.45,1942.43,240,0,1858,0
"84569",0,0,0,0,0,0,397.3,397.3,397.3,397.3,22.6333333333333,397.3,397.3,397.3,397.3,397.3,397.3,397.3,35,746.6,135.8
"84570",0,0,0,0,0,0,1106.09,3268.69,2499,391.45,0,97.8625,1150,405.364090909091,78.755,219,8918.01,559.65,0,0,0
"84571",0,0,0,0,0,0,0,4644.5,2220.12,0,23.7925,0,2220.12,774.083333333333,0,0,4644.5,0,40.01,136.98,95.17
"84572",0,0,0,0,0,0,2884.8,9347.98,1914,1611.91,998.5,322.382,1914,335.916451612903,230,790.85,10413.41,990,1558,2437,1997
"84573",0,0,0,0,0,0,2247.55,3559.35,908.5,1312.16,0,656.08,908.5,418.816666666667,656.08,908.5,3769.35,908.5,0,730.66,0
"84574",0,0,0,0,0,0,2231.01,2321.07,2231.01,0,0,0,2231.01,541.812,0,0,2709.06,2231.01,0,0,0
"84575",0,0,0,0,0,0,255.62,477.45,455,58.37,0,29.185,197.25,133.207142857143,29.185,42.37,932.45,197.25,0,0,0
"84576",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,0,156.4875,1611,237.864,145,299,3567.96,1611,0,0,0
"84577",0,0,0,0,0,0,63.07,667.07,2408.5,0,0,0,430,562.647142857143,0,0,3938.53,63.07,0,0,0
"84578",0,0,0,0,0,0,0,0,1039.5,0,11.95,0,0,1039.5,0,0,1039.5,0,11.95,11.95,11.95
"84579",0,0,0,0,0,0,0,1189.76,2500,0,0,0,1189.76,564.965,0,0,9039.44,0,0,0,0
"84580",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,198.103333333333,156.4875,1611,237.864,145,299,3567.96,1611,299,1188.62,1188.62
"84581",0,0,0,0,0,0,0,232.98,275.94,0,0,0,134.95,127.23,0,0,508.92,0,0,0,0
"84582",0,0,0,0,0,0,0,0,0,0,91.42,0,0,0,0,0,0,0,113.64,488.54,182.84
"84583",0,0,0,0,0,0,395.96,510.72,209.86,209.86,0,209.86,209.86,127.68,209.86,209.86,510.72,209.86,0,0,0
"84584",0,0,0,0,0,0,64.69,1497.94,1312.5,64.69,0,32.345,1312.5,549.588,32.345,49.99,2747.94,49.99,0,0,0
"84585",0,0,0,0,0,0,1561.9,1825.62,1198.15,451.4,1171.25,150.466666666667,655.08,306.12,156.4,235,9489.72,655.08,1171.25,1171.25,1171.25
"84586",0,0,0,0,0,0,742.25,766.74,708,742.25,0,371.125,708,207.952,371.125,708,1039.76,708,0,0,0
"84587",0,0,0,0,0,0,261.28,261.28,90.35,261.28,439.576666666667,65.32,90.35,65.32,60.465,90.35,261.28,90.35,524.25,4202.52,1318.73
"84588",0,0,0,0,0,0,0,1298.11,1864,0,543.020625,0,400,519.128888888889,0,0,4672.16,0,2199,25116.79,17376.66
"84589",0,0,0,0,0,0,0,0,1395,0,1268.8375,0,0,977.166666666667,0,0,2931.5,0,2438,13728.25,5075.35
"84590",0,0,0,0,0,0,0,0,317.37,0,0,0,0,113.623333333333,0,0,340.87,0,0,0,0
"84591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84592",0,0,0,0,0,0,0,165,486.2,0,0,0,165,218.6825,0,0,874.73,0,0,561.03,0
"84593",0,0,0,0,0,0,1543.62,1680.72,652.85,237.92,0,237.92,652.85,307.82625,237.92,237.92,2462.61,652.85,0,0,0
"84594",0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,0,0
"84595",0,0,0,0,0,0,643.93,1515.93,1712,498.99,543.020625,249.495,345.65,320.529230769231,249.495,258,8333.76,258,2199,25116.79,17376.66
"84596",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,0,156.4875,1611,237.864,145,299,3567.96,1611,0,0,0
"84597",0,0,0,0,0,0,0,0,1621.34,0,0,0,0,1059.67,0,0,2119.34,0,0,242.98,0
"84598",0,0,0,0,0,0,1057.5,1057.5,1057.5,0,635.006,0,1057.5,1057.5,0,0,1057.5,1057.5,1542.37,9648.94,3175.03
"84599",0,0,0,0,0,0,9.32,9.32,248.4,0,0,0,9.32,92.3114285714286,0,0,646.18,9.32,0,0,0
"84600",0,0,0,0,0,0,0,2811.78,2453.78,0,0,0,2453.78,1405.89,0,0,2811.78,0,0,0,0
"84601",0,0,0,0,0,0,1340.41,3839.84,1493.81,170.91,230.43,85.455,1017.5,344.9175,85.455,122.91,8278.02,1017.5,230.43,230.43,230.43
"84602",0,0,0,0,0,0,69.85,99.84,36,13.1,150.128235294118,13.1,36,19.968,13.1,13.1,99.84,36,758.88,3253.18,2552.18
"84603",0,0,0,0,0,0,0,493.04,894.45,0,1042.56,0,417.4,290.563333333333,0,0,1743.38,0,1042.56,1042.56,1042.56
"84604",0,0,0,0,0,0,71.1,202.33,75,33.98,0,33.98,75,50.866,33.98,33.98,254.33,37.12,0,358.7,0
"84605",0,0,0,0,0,0,64.69,1497.94,1312.5,64.69,0,32.345,1312.5,549.588,32.345,49.99,2747.94,49.99,0,0,0
"84606",0,0,0,0,0,0,3512.16,3614.46,1875.71,611.45,1268.8375,305.725,1875.71,382.687,305.725,549.9,3826.87,1875.71,2438,13728.25,5075.35
"84607",0,0,0,0,0,0,0,0,0,0,91.42,0,0,0,0,0,0,0,113.64,488.54,182.84
"84608",0,0,0,0,0,0,60,60,30,30,30,30,30,30,30,30,240,30,30,60,30
"84609",0,0,0,0,0,0,1957.24,1957.24,1837.09,0,435,0,1837.09,1228.08,0,0,3684.24,1837.09,580,1450,870
"84610",0,0,0,0,0,0,4640.31,11579.86,2404.27,1045.88,114.68625,149.411428571429,2404.27,352.770724637681,200,264,24341.18,2404.27,421.8,1773.66,917.49
"84611",0,0,0,0,0,0,0,0,1039.5,0,18.84,0,0,1039.5,0,0,1039.5,0,18.84,18.84,18.84
"84612",0,0,0,0,0,0,0,634.95,895,0,32.95,0,590,389.2125,0,0,1556.85,0,32.95,32.95,32.95
"84613",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,0,156.4875,1611,237.864,145,299,3567.96,1611,0,0,0
"84614",0,0,0,0,0,0,1275.28,4947.67,1573.3,557.8,689.416666666667,139.45,1573.3,260.886666666667,140,248.55,5478.62,452,1679,9914.3,2068.25
"84615",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,0,156.4875,1611,237.864,145,299,3567.96,1611,0,0,0
"84616",0,0,0,0,0,0,261.28,261.28,90.35,261.28,0,65.32,90.35,65.32,60.465,90.35,261.28,90.35,0,1875.71,0
"84617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84618",0,0,0,0,0,0,608.75,780.73,1165,401.85,0,133.95,263,218.74,85.85,263,3062.36,263,0,0,0
"84619",0,0,0,0,0,0,1880.05,2076.47,1214.5,1720.3,0,344.06,954.3,283.0325,250,954.3,4528.52,954.3,0,0,0
"84620",0,0,0,0,0,0,108.15,108.15,340.79,48.2,22.6333333333333,24.1,59.95,112.235,24.1,35,448.94,59.95,35,746.6,135.8
"84621",0,0,0,0,0,0,60,127.82,469.15,60,0,60,60,132.661666666667,60,60,795.97,60,0,0,0
"84622",0,0,0,0,0,0,2530.45,3197.77,1611,625.95,0,156.4875,1611,237.864,145,299,3567.96,1611,0,0,0
"84623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84624",0,0,0,0,0,0,76,3124.01,1982.35,76,0,76,1193.77,1021.272,76,76,5106.36,76,0,244.07,0
"84625",0,0,0,0,0,0,664.94,1127.55,649.64,15.3,0,15.3,649.64,350.91,15.3,15.3,1754.55,649.64,0,649.64,0
"84626",0,0,0,0,0,0,0,0,0,0,1171.25,0,0,0,0,0,0,0,1171.25,1171.25,1171.25
"84627",0,0,0,0,0,0,103,4026.37,2499.57,103,84.23,103,2499.57,432.037,103,103,4320.37,103,95.62,261.56,168.46
"84628",0,0,0,0,0,0,199.99,199.99,199.99,0,0,0,199.99,199.99,0,0,199.99,199.99,0,0,0
"84629",0,0,0,0,0,0,1044.82,1315.56,900.6,1044.82,186.9,208.964,447.8,223.896666666667,186.9,447.8,3358.45,447.8,186.9,186.9,186.9
"84630",0,0,0,0,0,0,0,0,1047,0,0,0,0,933,0,0,1866,0,0,0,0
"84631",0,0,0,0,0,0,605.87,2222.33,538.82,187.48,0,187.48,538.82,325.905,187.48,187.48,2607.24,235.93,0,0,0
"84632",0,0,0,0,0,0,151.26,2053.68,2165.01,11.16,0,11.16,1801.48,435.694545454546,11.16,11.16,4792.64,140.1,0,0,0
"84633",0,0,0,0,0,0,0,49,383.95,0,0,0,49,128.2375,0,0,512.95,0,0,0,0
"84634",0,0,0,0,0,0,106.93,235.81,106.93,0,0,0,106.93,73.9275,0,0,295.71,106.93,0,0,0
"84635",0,0,0,0,0,0,107.26,245.26,170.67,107.26,750.07,53.63,138,90.455,53.63,86.88,542.73,86.88,2013.36,5600.71,3000.28
"84636",0,0,0,0,0,0,492.18,1863.74,1183.01,0,46.61,0,1183.01,270.862857142857,0,0,1896.04,419.12,46.61,244.03,46.61
"84637",0,0,0,0,0,0,2460.35,2493.35,2080.42,0,0,0,2080.42,623.3375,0,0,2493.35,2080.42,0,0,0
"84638",0,0,0,0,0,0,0,0,646.12,0,359.96,0,0,646.12,0,0,646.12,0,535.54,3480.33,1079.88
"84639",0,0,0,0,0,0,106.93,235.81,106.93,0,0,0,106.93,73.9275,0,0,295.71,106.93,0,0,0
"84640",0,0,0,0,0,0,28.6,28.6,75.98,0,0,0,28.6,39.8266666666667,0,0,119.48,28.6,0,0,0
"84641",0,0,0,0,0,0,54,708.76,345.28,0,0,0,320,159.62,0,0,1276.96,54,0,0,0
"84642",0,0,0,0,0,0,2508.22,3370.69,2477,0,0,0,2477,1217.8325,0,0,9742.66,2477,0,0,0
"84643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84644",0,0,0,0,0,0,795.87,2594.89,1495,740.1,69.6,105.728571428571,1495,166.8945,6.4,639,3337.89,639,69.6,242.52,69.6
"84645",0,0,0,0,0,0,1349.02,2366.48,734.88,1140.62,0,228.124,734.88,128.462307692308,19.95,734.88,3340.02,734.88,0,0,0
"84646",0,0,0,0,0,0,795.87,2594.89,1495,740.1,69.6,105.728571428571,1495,166.8945,6.4,639,3337.89,639,69.6,242.52,69.6
"84647",0,0,0,0,0,0,261.28,261.28,90.35,261.28,0,65.32,90.35,65.32,60.465,90.35,261.28,90.35,0,0,0
"84648",0,0,0,0,0,0,1880.05,2076.47,1214.5,1720.3,543.020625,344.06,954.3,283.0325,250,954.3,4528.52,954.3,2199,25116.79,17376.66
"84649",0,0,0,0,0,0,4640.31,11579.86,2404.27,1045.88,0,149.411428571429,2404.27,352.770724637681,200,264,24341.18,2404.27,0,0,0
"84650",0,0,0,0,0,0,0,366.25,301.1,0,0,0,301.1,122.083333333333,0,0,366.25,0,0,0,0
"84651",0,0,0,0,0,0,373.36,373.36,679.77,0,0,0,350.46,429.9,0,0,2579.4,350.46,0,0,0
"84652",0,0,0,0,0,0,0,0,0,0,635.006,0,0,0,0,0,0,0,1542.37,9648.94,3175.03
"84653",0,0,0,0,0,0,64.69,1497.94,1312.5,64.69,0,32.345,1312.5,549.588,32.345,49.99,2747.94,49.99,0,0,0
"84654",0,0,0,0,0,0,4377.98,6006.18,1951,674.25,0,337.125,1848,402.887692307692,337.125,524.25,10475.08,1848,0,0,0
"84655",0,0,0,0,0,0,0,9.11,22.12,0,0,0,9.11,16.26,0,0,48.78,0,0,0,0
"84656",0,0,0,0,0,0,261.28,261.28,90.35,261.28,0,65.32,90.35,65.32,60.465,90.35,261.28,90.35,0,118.9,0
"84657",0,0,0,0,0,0,146.09,146.09,205,0,87.8633333333333,0,146.09,142.25,0,0,853.5,146.09,129.9,703.31,263.59
"84658",0,0,0,0,0,0,2314.43,2318.83,2170.89,2314.43,0,1157.215,2114.43,475.675,1157.215,2114.43,6659.45,2114.43,0,0,0
"84659",0,0,0,0,0,0,288.46,449.28,1568,288.46,550.2,144.23,179.99,551.84875,144.23,179.99,4414.79,179.99,1075.51,5887.88,2200.8
"84660",0,0,0,0,0,0,169.08,4699.81,2457,0,406.42,0,2457,464.062631578947,0,0,8817.19,169.08,1194.68,4496.48,2438.52
"84661",0,0,0,0,0,0,4640.31,11579.86,2404.27,1045.88,40.66,149.411428571429,2404.27,352.770724637681,200,264,24341.18,2404.27,40.66,40.66,40.66
"84662",0,0,0,0,0,0,15467.82,18457.82,2462.7,5309.9,689.416666666667,884.983333333333,2430,1070.69727272727,956.5,1679,35333.01,2430,1679,9914.3,2068.25
"84663",0,0,0,0,0,0,3131.7,4915.06,1217.38,1769.24,87.8633333333333,442.31,1217.38,425.34875,276.89,1193.47,6805.58,1217.38,129.9,703.31,263.59
"84664",0,0,0,0,0,0,396.56,396.56,396.56,0,0,0,396.56,396.56,0,0,396.56,396.56,0,0,0
"84665",0,0,0,0,0,0,871.39,942.83,753.84,871.39,79.2,290.463333333333,753.84,174.806666666667,79.2,753.84,2097.68,753.84,79.2,79.2,79.2
"84666",0,0,0,0,0,0,794.03,1908.27,1587.76,104.03,0,104.03,675,324.443125,104.03,104.03,5191.09,675,0,0,0
"84667",0,0,0,0,0,0,0,1189.76,2500,0,0,0,1189.76,564.965,0,0,9039.44,0,0,0,0
"84668",0,0,0,0,0,0,1387.39,2049.83,2101.19,74.67,10.3,37.335,968.37,329.947368421053,37.335,56.06,6269,968.37,10.3,1989.71,10.3
